# Node Results
NodeID,X,Y,Z,Ux,Uy,Uz
859,1,5.19580526379e-05,1068366.59609,4.50706780064e-06
860,1,5.15151955339e-05,965073.430662,4.06150177371e-06
861,1,3.14323982146e-05,396389.148847,1.63876267105e-06
862,1,2.8556140154e-05,380386.654867,1.57213055398e-06
863,1,5.16993058789e-05,1917705.73172,8.09934803942e-06
864,1,5.13874422778e-05,884227.18968,3.72086491602e-06
865,1,5.16002428325e-05,1383766.78595,5.86586857635e-06
866,1,5.08144333909e-05,2343075.44266,9.88593666949e-06
867,1,5.11928658145e-05,1047371.94769,4.41803387811e-06
868,1,5.86154010921e-05,559210.56881,2.37150682498e-06
869,1,2.86019506496e-05,584715.346376,2.73793831382e-06
870,1,5.24411638806e-05,2118798.69751,8.94418653827e-06
871,1,5.20673772687e-05,2048411.4836,8.66087950343e-06
872,1,1.63095561047e-05,1237396.43724,6.01455649984e-06
873,1,5.36416012449e-05,2529111.65796,1.06828400742e-05
874,1,3.11375293556e-05,311730.515552,1.28798073071e-06
875,1,5.35934700218e-05,2765648.89557,1.16481173999e-05
876,1,2.75290956731e-05,323845.664836,1.34003446578e-06
877,1,5.36497817503e-05,465908.765745,1.95646277995e-06
878,1,5.32819258639e-05,2717627.39267,1.14272500394e-05
879,1,3.02010408192e-05,300179.688044,1.23885757006e-06
880,1,5.32341173681e-05,2587495.09989,1.09052528058e-05
881,1,4.83457650586e-05,976502.286718,4.07782044802e-06
882,1,5.32900515177e-05,467264.48231,1.95412611478e-06
883,1,5.32900515177e-05,431388.93652,1.81909114639e-06
884,1,5.29595884773e-05,655010.922096,2.74990621916e-06
885,1,5.2649487318e-05,2494870.46426,1.05302638431e-05
886,1,5.23526773982e-05,2517947.25514,1.06425697277e-05
887,1,3.39273908882e-05,869050.991448,3.83921859718e-06
888,1,4.87461007343e-05,1107802.87449,4.66679071146e-06
889,1,4.98071998351e-05,2111349.38729,8.95981898436e-06
890,1,5.29327333329e-05,429298.895889,1.82474504248e-06
891,1,4.93949191349e-05,2245171.01945,9.42613094224e-06
892,1,2.960501558e-05,2413935.65276,1.16811464311e-05
893,1,1.89684062801e-05,1164972.23965,5.37718246899e-06
894,1,2.76431188891e-05,2303066.73298,1.11410579572e-05
895,1,2.52769218352e-05,260805.178768,1.07802366317e-06
896,1,5.05390280518e-05,653401.910612,2.7505375284e-06
897,1,5.05390280518e-05,574446.104188,2.44397229334e-06
898,1,5.02431003144e-05,2428651.49333,1.02530707707e-05
899,1,4.99598563299e-05,2414000.66543,1.01996654363e-05
900,1,2.62985222104e-05,402554.287724,1.66568545266e-06
901,1,3.28291417305e-05,2256972.43129,9.91240998084e-06
902,1,3.25534163741e-05,312999.731932,1.2925573446e-06
903,1,3.27237864213e-05,2346145.08259,1.05798069215e-05
904,1,3.271815846e-05,360577.212505,1.48900494681e-06
905,1,3.271815846e-05,349320.934982,1.44186522841e-06
906,1,1.37764572154e-05,1335936.44407,6.3949637208e-06
907,1,4.822910128e-05,676411.464265,2.86596493352e-06
908,1,3.26127976607e-05,351631.338666,1.45118142589e-06
909,1,3.14550193892e-05,2126461.44279,9.37009631103e-06
910,1,2.46285691774e-05,476476.153456,2.1434711786e-06
911,1,2.92500746637e-05,2899608.76106,1.41366045516e-05
912,1,2.63134802724e-05,2292776.01009,1.00189783905e-05
913,1,2.30076387184e-05,2425867.61927,1.1829903896e-05
914,1,2.30372923538e-05,338417.712064,1.39834843343e-06
915,1,2.30372923538e-05,1462535.30373,7.03320647446e-06
916,1,2.30372923538e-05,310420.908118,1.2828864525e-06
917,1,2.28683814976e-05,1508661.84023,7.29233092502e-06
918,1,2.28683814976e-05,321328.264049,1.32714144336e-06
919,1,2.28683814976e-05,318322.374718,1.31510671595e-06
920,1,2.28478748606e-05,315865.877871,1.3036051753e-06
921,1,2.22521307822e-05,2405982.10559,1.17269529154e-05
922,1,2.54577538747e-05,3019032.53931,1.29912692458e-05
923,1,2.18620557119e-05,1304196.1278,6.25901782024e-06
924,1,2.28478748606e-05,325401.444332,1.34362655495e-06
925,1,2.54159860785e-05,358591.216229,1.48106710288e-06
926,1,2.54813216e-05,2896754.9454,1.26585433595e-05
927,1,2.54382013455e-05,3062701.33,1.31764050348e-05
928,1,2.5439515137e-05,412155.3387,1.70101071329e-06
929,1,2.5439515137e-05,370888.585864,1.53130391027e-06
930,1,2.546175097e-05,2980281.3303,1.28019409195e-05
931,1,2.54630659776e-05,378659.543521,1.56396341677e-06
932,1,2.28683814976e-05,344967.077859,1.42401229818e-06
933,1,2.28683814976e-05,341843.945612,1.41257916048e-06
934,1,2.30076387184e-05,2694074.72923,1.31221073209e-05
935,1,1.86904390918e-05,1335936.44503,6.39496372405e-06
936,1,2.09813367594e-05,540936.07032,2.45903431133e-06
937,1,1.8232544481e-05,2566595.42586,1.2526419991e-05
938,1,5.8919043357e-05,1525733.34551,6.44453987368e-06
939,1,0.000102186967583,842068.1289,3.53238878769e-06
940,1,4.65114014728e-05,786465.615041,3.28208324718e-06
941,1,8.32614070339e-05,1173697.95668,5.04635646116e-06
942,1,0.000106290455171,747303.487319,3.11554955619e-06
943,1,6.01227256187e-05,978278.956967,4.10593103817e-06
944,1,2.71805667724e-05,649742.174413,2.77541251739e-06
945,1,2.92186319812e-05,482243.430864,2.22244734092e-06
946,1,0.000101982427628,627353.53515,2.61119939414e-06
947,1,7.11387633297e-05,110895.440135,4.98535792669e-07
948,1,3.42673443953e-05,762349.84126,3.14700733113e-06
949,1,5.59602835171e-05,502450.174245,2.07616302815e-06
950,1,5.98344796411e-05,1013511.16277,4.5516900288e-06
951,1,8.79197498861e-05,969213.484894,4.09151573474e-06
952,1,2.75375195291e-05,250055.232983,1.03242276013e-06
953,1,2.95901390135e-05,292653.671813,1.20786934249e-06
954,1,4.23105712163e-05,1358146.92845,5.82332155714e-06
955,1,4.47813244499e-05,1020464.43956,4.36898665531e-06
